transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned
TXN-101979,CUST-3254,2023-06-24,Toys & Games,Remote Control Car,9,49.04,0.06,414.88,Bank Transfer,Online,West,Premium,3.1,0.0
TXN-106833,CUST-1327,2024-03-14,Electronics,Monitor,9,286.29,0.25,1932.46,Bank Transfer,In-Store,South,Premium,4.2,1.0
TXN-100447,CUST-4797,2023-12-26,Beauty & Personal Care,Lip Balm Pack,6,13.27,0.08,73.25,Cash,Mobile App,Central,New,3.1,0.0
TXN-100814,CUST-4497,2024-03-28,Electronics,Wireless Headphones,5,160.58,0.11,714.58,Credit Card,In-Store,West,New,3.7,0.0
TXN-102684,CUST-2807,2023-06-16,Beauty & Personal Care,Beard Trimmer,4,47.71,0.14,164.12,Debit Card,Online,West,Regular,3.6,0.0
TXN-106499,CUST-1447,2022-02-07,Electronics,Mechanical Keyboard,2,124.29,0.24,188.92,Debit Card,Mobile App,West,Premium,3.9,0.0
TXN-104152,CUST-1546,21-10-2022,Sports & Outdoors,Dumbbells Set,10,97.59,0.21,770.96,Bank Transfer,Mobile App,West,VIP,1.3,0.0
TXN-104951,CUST-1677,2022-04-14,Books,Business Analytics,6,35.56,0.17,177.09,Cash,Mobile App,South,Regular,1.1,0.0
TXN-100931,CUST-4869,2023-07-27,Toys & Games,Card Game Bundle,9,$14.81,0.22,103.97,Credit Card,In-Store,East,New,2.4,1.0
TXN-102369,CUST-2177,2022-12-10,Home & Kitchen,Cookware Set,1,154.81,0.12,136.23,Cash,In-Store,South,Premium,3.7,0.0
TXN-109864,CUST-3871,2022-02-19,Clothing,Hoodie,2,51.49,0.27,75.18,PayPal,In-Store,East,VIP,1.0,0.0
TXN-106111,CUST-2676,2022-04-05,Electronics,Smartphone,9,762.9,0.13,5973.51,Bank Transfer,Online,East,New,3.0,0.0
TXN-105574,CUST-1977,2024-10-01,Clothing,Sneakers,9,81.62,0.24,558.28,Bank Transfer,In-Store,North,New,2.0,0.0
TXN-106673,CUST-3322,2023-08-13,Sports & Outdoors,Dumbbells Set,6,97.44,0.2,467.71,PayPal,In-Store,,New,,0.0
TXN-102079,CUST-2566,2024-04-11,Home & Kitchen,Coffee Maker,4,68.02,0.18,223.11,UNKNOWN,In-Store,West,Regular,2.6,0.0
TXN-101602,CUST-1831,2023-09-25,Books,Atomic Habits,4,21.35,0.28,61.49,Credit Card,Mobile App,North,New,2.3,0.0
TXN-102169,CUST-4559,2023-07-17,Clothing,Denim Jeans,6,56.86,,283.16,Cash,Online,East,Premium,4.5,0.0
TXN-108934,CUST-4701,2023-09-30,Beauty & Personal Care,Face Cream,1,32.62,0.03,31.64,Bank Transfer,In-Store,Central,Premium,2.7,0.0
TXN-109259,CUST-2141,26/05/2022,Electronics,Tablet,3,345.86,0.09,944.2,Bank Transfer,In-Store,West,Regular,3.0,0.0
TXN-109001,CUST-2189,2023-05-27,Electronics,Wireless Headphones,4,136.02,0.26,402.62,Cash,In-Store,South,Regular,2.3,0.0
TXN-108786,CUST-3330,30/12/2022,Sports & Outdoors,Cycling Helmet,2,63.8,0.15,108.46,PayPal,Mobile App,West,New,3.9,1.0
TXN-101509,CUST-2999,2022-10-10,Automotive,USB Car Charger,2,$14.86,0.2,23.78,Debit Card,Online,Central,Premium,4.1,0.0
TXN-104973,CUST-2589,2022-07-23,Home & Kitchen,Rice Cooker,7,42.6,0.23,229.61,PayPal,In-Store,Central,Regular,3.2,1.0
TXN-108572,CUST-3300,2022-12-27,Toys & Games,Board Game Pack,7,33.03,0.05,219.65,PayPal,In-Store,East,VIP,3.2,0.0
TXN-107373,CUST-4521,2024-07-07,Toys & Games,Remote Control Car,5,49.06,0.28,176.62,PayPal,In-Store,,New,3.8,1.0
TXN-106842,CUST-3319,2022-08-12,Beauty & Personal Care,Body Lotion,2,17.29,0.14,29.74,Cash,In-Store,South,VIP,2.8,0.0
TXN-101883,CUST-2018,2024-10-17,Home & Kitchen,Coffee Maker,10,67.92,0.14,584.11,Bank Transfer,Online,East,,2.6,0.0
TXN-109424,CUST-2049,2024-06-26,Clothing,Cap,7,20.76,0.15,123.52,PayPal,Mobile App,North,Premium,4.2,0.0
TXN-105084,CUST-1336,2024-02-27,Books,Python for Data Science,10,36.91,0.14,317.43,Credit Card,In-Store,South,Regular,2.6,1.0
TXN-108498,CUST-2818,2023-10-19,Beauty & Personal Care,Beard Trimmer,5,41.77,0.15,177.52,Credit Card,,East,,3.3,1.0
TXN-104704,CUST-2836,2024-04-17,Sports & Outdoors,Sleeping Bag,3,74.53,0.11,199.0,Debit Card,In-Store,North,Regular,3.4,
TXN-105506,CUST-4986,2022-08-03,Electronics,Laptop,10,987.94,0.03,9583.02,Bank Transfer,Mobile App,East,Premium,2.8,1.0
TXN-101281,CUST-2484,2022-07-25,Books,Clean Code,3,31.26,0.28,67.52,Credit Card,In-Store,East,VIP,2.3,0.0
TXN-101239,CUST-2435,2022-04-19,Sports & Outdoors,Protein Powder,2,53.96,0.09,98.21,PayPal,Online,West,Regular,3.4,0.0
TXN-109848,CUST-3419,2024-09-10,Automotive,Dash Cam,10,97.1,0.13,844.77,Cash,Mobile App,Central,New,1.3,0.0
TXN-107067,CUST-3674,2024-05-03,Electronics,Laptop,2,843.3,0.01,1669.73,Cash,Online,West,Regular,4.9,0.0
TXN-104420,CUST-4068,2023-08-18,Automotive,Seat Covers Set,7,52.86,0.22,288.62,Cash,In-Store,North,VIP,,0.0
TXN-104954,CUST-1388,17-04-2024,Beauty & Personal Care,Face Cream,2,29.43,0.22,45.91,Cash,In-Store,East,VIP,2.8,
TXN-101795,CUST-4160,28/01/2024,Home & Kitchen,Blender,7,63.43,0.23,341.89,Debit Card,Online,West,New,1.6,0.0
TXN-100453,CUST-2148,2022-11-02,Sports & Outdoors,Water Bottle,6,25.92,0.02,152.41,Credit Card,Online,West,Premium,3.3,0.0
TXN-106672,CUST-4262,2022-09-25,Beauty & Personal Care,Shampoo Set,8,24.92,0.17,165.47,Credit Card,Mobile App,West,VIP,4.9,0.0
TXN-106224,CUST-2439,2024-07-22,Automotive,Car Vacuum,9,43.51,0.04,375.93,Credit Card,In-Store,South,VIP,3.2,0.0
TXN-104681,CUST-2810,28-11-2022,Clothing,Running Shoes,3,82.23,0.29,175.15,Credit Card,Mobile App,Central,Premium,3.9,0.0
TXN-106671,CUST-1210,2023-07-10,Home & Kitchen,Kitchen Knife Set,4,91.25,0.19,295.65,Cash,Online,West,Regular,1.9,0.0
TXN-101706,CUST-1366,2024-02-05,Toys & Games,Play-Doh Kit,4,23.38,0.25,70.14,Debit Card,Mobile App,Central,Regular,4.0,0.0
TXN-104956,CUST-4060,2022-04-26,Books,SQL Mastery,2,36.14,0.3,50.6,PayPal,Online,Central,Premium,1.6,0.0
TXN-104175,CUST-1035,2024-07-14,Books,Deep Work,2,17.64,0.03,34.22,Credit Card,Online,South,Regular,,0.0
TXN-107777,CUST-4638,2022-02-08,Sports & Outdoors,Yoga Mat,7,29.12,0.03,197.72,Debit Card,In-Store,East,Regular,2.0,0.0
TXN-106587,CUST-4450,2024-11-17,Sports & Outdoors,Tennis Racket,9,76.83,0.13,601.58,Cash,Mobile App,Central,VIP,3.3,0.0
TXN-100065,CUST-1329,2024-06-15,Beauty & Personal Care,Lip Balm Pack,9,14.14,0.16,106.9,Bank Transfer,In-Store,West,VIP,3.4,0.0
TXN-102750,CUST-3990,2023-01-10,Clothing,Sunglasses,4,36.22,0.19,117.35,PayPal,In-Store,Central,New,3.0,0.0
TXN-109219,CUST-3318,08/05/2022,Automotive,Seat Covers Set,3,48.31,0.12,127.54,Credit Card,In-Store,East,New,4.5,0.0
TXN-103619,CUST-3099,2022-08-06,Clothing,Hoodie,10,46.17,0.02,452.47,Credit Card,Mobile App,South,New,4.2,0.0
TXN-102989,CUST-3321,2023-01-24,Beauty & Personal Care,Hair Dryer,2,36.44,0.16,61.22,Cash,In-Store,North,Regular,1.4,0.0
TXN-102106,CUST-1681,2024-11-09,Toys & Games,Drone Mini,7,93.15,0.01,645.53,,Mobile App,West,New,3.9,0.0
TXN-102042,CUST-4994,2022-01-22,Clothing,Dress Shirt,2,43.26,0.03,83.92,Debit Card,Mobile App,Central,Regular,4.1,0.0
TXN-102253,CUST-4475,2023-12-27,Sports & Outdoors,Cycling Helmet,6,64.06,0.04,368.99,Cash,Online,West,VIP,4.5,0.0
TXN-100450,CUST-2398,2023-11-14,Beauty & Personal Care,Body Lotion,1,18.17,0.03,17.62,PayPal,Mobile App,Central,Regular,4.3,0.0
TXN-107505,CUST-2807,2023-03-26,Electronics,Laptop,10,937.82,0.14,8065.25,Debit Card,Online,Central,Premium,3.0,0.0
TXN-107256,CUST-4452,2023-10-09,Beauty & Personal Care,Face Serum,5,37.84,0.23,145.68,Credit Card,In-Store,East,Premium,1.8,0.0
TXN-108729,CUST-1709,2023-06-09,Books,Atomic Habits,9,20.48,,149.3,PayPal,Online,North,Regular,3.0,0.0
TXN-109060,CUST-1348,2024-04-10,Electronics,Smart Watch,7,259.68,0.18,1490.56,Debit Card,Online,West,Premium,1.7,1.0
TXN-107618,CUST-3876,2022-01-21,Home & Kitchen,Blender,4,62.51,0.01,247.54,Cash,In-Store,Central,VIP,3.6,0.0
TXN-108446,CUST-3514,2022-06-23,Clothing,Yoga Pants,5,42.26,0.19,171.15,Credit Card,Mobile App,Central,New,3.1,0.0
TXN-102275,CUST-2209,2023-01-31,Home & Kitchen,Coffee Maker,3,70.2,0.14,181.12,Credit Card,In-Store,East,New,1.4,0.0
TXN-105212,CUST-2705,2023-09-05,Clothing,Cap,5,21.83,,92.78,PayPal,Online,Central,Premium,1.7,0.0
TXN-103089,CUST-3479,2023-03-24,Electronics,Mechanical Keyboard,2,115.48,0.01,228.65,Debit Card,Mobile App,Central,Regular,2.3,0.0
TXN-103916,CUST-2300,2022-09-20,Toys & Games,Lego Creator Set,7,83.82,0.2,469.39,Cash,In-Store,West,Regular,1.4,0.0
TXN-106108,CUST-3575,2022-01-23,Sports & Outdoors,Treadmill,5,650.02,0.27,2372.57,PayPal,,North,Regular,,0.0
TXN-107436,CUST-2423,2024-10-12,Electronics,Bluetooth Speaker,3,75.49,,203.82,Bank Transfer,Online,,New,4.3,1.0
TXN-102497,CUST-3520,2024-04-15,Electronics,Bluetooth Speaker,10,85.08,0.29,604.07,Bank Transfer,Mobile App,West,Regular,3.9,0.0
TXN-106122,CUST-3281,2022-11-16,Books,Business Analytics,2,36.89,0.05,70.09,,Mobile App,East,Premium,3.3,0.0
TXN-103202,CUST-4351,21-05-2023,Clothing,Hoodie,5,53.86,0.07,250.45,Cash,Online,North,Premium,2.9,1.0
TXN-108291,CUST-4292,2022-12-15,Toys & Games,Play-Doh Kit,9,22.37,0.2,161.06,PayPal,Online,Central,Regular,2.0,0.0
TXN-102053,CUST-3132,2023-07-20,Automotive,Dash Cam,8,97.81,0.18,641.63,Bank Transfer,Online,West,New,3.4,1.0
TXN-104309,CUST-2003,13/01/2024,Sports & Outdoors,Cycling Helmet,10,60.69,0.26,449.11,Credit Card,In-Store,North,Regular,3.1,0.0
TXN-106240,CUST-2788,2022-02-11,Automotive,Car Air Freshener,2,9.25,,15.54,Bank Transfer,In-Store,East,Premium,4.4,1.0
TXN-103166,CUST-1480,2023-10-30,Clothing,Yoga Pants,9,48.89,0.02,431.21,Cash,In-Store,North,Regular,4.3,1.0
TXN-102401,CUST-4234,2022-02-10,Automotive,Dash Cam,4,98.68,0.26,292.09,Cash,In-Store,West,Premium,4.0,0.0
TXN-101303,CUST-1180,2023-05-09,Books,Atomic Habits,2,20.44,0.24,31.07,PayPal,Mobile App,East,Premium,3.6,0.0
TXN-101931,CUST-3378,2024-04-08,Toys & Games,Play-Doh Kit,5,$25.13,0.25,94.24,Cash,Online,East,New,4.5,
TXN-107817,CUST-4474,2024-05-09,Electronics,Smart Watch,6,243.73,0.03,1418.51,Bank Transfer,Mobile App,Central,New,1.0,0.0
TXN-102895,CUST-4861,2022-01-21,Toys & Games,Jigsaw Puzzle,6,19.6,,91.73,Debit Card,Mobile App,North,VIP,1.3,0.0
TXN-109850,CUST-1137,2024-09-13,Books,Python for Data Science,10,37.3,0.3,261.1,Cash,In-Store,Central,VIP,3.1,0.0
TXN-105003,CUST-4149,2022-03-22,Beauty & Personal Care,Face Cream,4,28.36,0.21,89.62,Debit Card,Online,Central,VIP,1.5,0.0
TXN-106438,CUST-3677,08/02/2022,Clothing,Backpack,2,57.64,0.24,87.61,Credit Card,In-Store,South,Regular,4.6,0.0
TXN-107129,CUST-4938,2022-10-25,Automotive,Car Phone Mount,9,18.66,0.18,137.71,Credit Card,Online,West,New,1.5,1.0
TXN-105066,CUST-2459,2024-09-14,Beauty & Personal Care,Face Serum,2,32.26,0.2,51.62,Cash,Online,North,New,1.4,1.0
TXN-103356,CUST-4106,2022-07-03,Automotive,Dash Cam,4,89.38,0.2,286.02,Debit Card,Online,North,New,1.1,0.0
TXN-103295,CUST-4068,2024-04-30,Beauty & Personal Care,Face Serum,5,37.38,0.28,134.57,Credit Card,In-Store,West,Regular,2.0,1.0
TXN-100393,CUST-1761,15/02/2022,Sports & Outdoors,Dumbbells Set,1,81.34,0.29,57.75,Credit Card,Online,East,Premium,3.9,0.0
TXN-100705,CUST-3133,2022-03-23,Automotive,Tire Inflator,6,41.7,0.19,202.66,PayPal,Mobile App,East,Regular,1.9,0.0
TXN-103643,CUST-4215,2023-02-25,Toys & Games,Remote Control Car,3,54.38,0.0,163.14,Debit Card,Online,East,,4.2,0.0
TXN-104695,CUST-2407,2024-09-07,Sports & Outdoors,Cycling Helmet,7,58.79,0.05,390.95,Cash,Mobile App,North,Regular,4.0,1.0
TXN-101536,CUST-1263,2023-08-06,Sports & Outdoors,Treadmill,10,545.46,0.21,4309.13,Credit Card,Mobile App,East,Regular,4.8,0.0
TXN-102664,CUST-3155,2022-09-29,Toys & Games,Chess Set,10,40.22,0.06,378.07,Bank Transfer,In-Store,Central,Regular,1.9,0.0
TXN-108807,CUST-1637,2023-07-15,Beauty & Personal Care,Face Cream,7,31.46,0.17,182.78,Cash,In-Store,Central,Regular,1.9,0.0
TXN-107853,CUST-1202,2022-10-14,Home & Kitchen,Blender,1,64.12,0.03,62.2,Cash,Mobile App,Central,VIP,2.4,0.0
TXN-104465,CUST-1717,2022-11-22,Automotive,Jump Starter,4pcs,73.21,0.14,251.84,PayPal,Mobile App,East,VIP,1.5,0.0
TXN-108871,CUST-2555,2024-01-21,Home & Kitchen,Desk Lamp,1,34.36,0.11,30.58,Cash,In-Store,Central,New,2.3,0.0
TXN-100557,CUST-2571,2022-09-01,Books,Statistics 101,1,28.25,0.3,19.77,PayPal,Online,West,New,2.8,0.0
TXN-107415,CUST-3453,2022-04-05,Clothing,Winter Jacket,2,123.67,0.29,175.61,PayPal,Mobile App,South,Premium,3.7,0.0
TXN-103095,CUST-3294,2023-06-01,Books,The Pragmatic Programmer,4,44.62,0.15,151.71,Debit Card,Mobile App,South,VIP,1.3,0.0
TXN-102247,CUST-3462,2024-02-12,Electronics,N/A,3,749.01,0.13,1954.92,Debit Card,,Central,Premium,1.0,0.0
TXN-105425,CUST-4378,2023-01-31,Books,Data Structures,8,52.63,0.0,421.04,Cash,Mobile App,North,VIP,1.3,1.0
TXN-107413,CUST-3368,2024-07-24,Electronics,Bluetooth Speaker,9,$87.72,0.03,765.8,,,,VIP,1.5,0.0
TXN-104076,CUST-4269,2022-12-23,Sports & Outdoors,Protein Powder,1,52.51,0.2,42.01,Bank Transfer,In-Store,Central,VIP,3.4,0.0
TXN-101401,CUST-2732,2023-03-31,Toys & Games,Play-Doh Kit,8,23.39,0.04,179.64,PayPal,Mobile App,West,VIP,3.6,0.0
TXN-108070,CUST-1417,2023-07-13,Beauty & Personal Care,Beard Trimmer,10,42.35,0.11,376.92,Credit Card,Online,West,VIP,2.2,0.0
TXN-105977,CUST-2894,2022-10-04,Books,Clean Code,4,32.87,,98.61,PayPal,Mobile App,West,Premium,3.8,0.0
TXN-104418,CUST-2672,2024-04-02,Home & Kitchen,Bed Sheets Set,9,45.33,0.23,314.14,PayPal,Mobile App,West,VIP,0.0,0.0
TXN-108417,CUST-2628,2023-12-13,Books,The Pragmatic Programmer,5,42.22,,189.99,Bank Transfer,In-Store,East,Premium,3.6,0.0
TXN-107812,CUST-2084,2022-02-22,Clothing,Sunglasses,4,37.76,0.03,146.51,Credit Card,Online,South,VIP,,1.0
TXN-100534,CUST-1816,08-10-2022,Beauty & Personal Care,Lip Balm Pack,8,12.15,0.21,76.79,Cash,Online,East,New,1.2,0.0
TXN-107986,CUST-1807,2024-10-20,Sports & Outdoors,Jump Rope,6,13.69,0.06,77.21,Cash,In-Store,North,New,1.6,0.0
TXN-101073,CUST-1242,2022-05-17,Beauty & Personal Care,Hair Dryer,10,43.37,0.18,355.63,PayPal,In-Store,,New,4.3,0.0
TXN-101412,CUST-3503,2024-10-17,Books,Deep Work,10,19.3,0.24,146.68,Credit Card,In-Store,West,New,1.0,1.0
TXN-109125,CUST-2309,2023-06-09,Automotive,Car Air Freshener,8,9.19,0.01,72.78,Bank Transfer,Online,East,Premium,2.0,0.0
TXN-105073,CUST-2422,2024-03-16,Automotive,Dash Cam,1,87.31,0.13,75.96,Cash,Mobile App,East,Premium,1.2,0.0
TXN-101503,CUST-1171,2024-08-19,Toys & Games,Nerf Blaster,10,26.58,0.08,244.54,Bank Transfer,Mobile App,North,VIP,4.1,0.0
TXN-106957,CUST-3295,2024-02-15,Electronics,Wireless Headphones,4,140.81,0.25,422.43,Cash,Mobile App,West,Regular,3.2,1.0
TXN-105399,CUST-1323,2024-01-17,Beauty & Personal Care,Face Cream,6,29.03,0.13,151.54,Bank Transfer,Online,East,Premium,4.1,0.0
TXN-100213,CUST-4925,2024-05-23,Sports & Outdoors,Sleeping Bag,3,74.78,0.1,201.91,PayPal,In-Store,West,Premium,1.7,0.0
TXN-101031,CUST-2019,2024-12-25,Automotive,Steering Wheel Cover,5,23.91,0.08,109.99,Debit Card,Online,Central,VIP,3.5,0.0
TXN-103434,CUST-1250,2024-07-01,Sports & Outdoors,Sleeping Bag,4,73.96,0.24,224.84,Debit Card,Mobile App,East,New,1.7,0.0
TXN-102145,CUST-2749,2024-09-21,Books,Python for Data Science,2,42.05,0.12,74.01,PayPal,Mobile App,North,New,2.9,0.0
TXN-104655,CUST-2577,2024-06-09,Sports & Outdoors,Water Bottle,9,23.43,0.11,187.67,Debit Card,Online,Central,Premium,2.0,0.0
TXN-107117,CUST-2862,2022-07-02,Home & Kitchen,Vacuum Cleaner,9,210.19,0.05,1797.12,Debit Card,Online,Central,VIP,2.4,1.0
TXN-109338,CUST-2790,2023-04-08,Beauty & Personal Care,Sunscreen SPF50,8,18.99,0.27,110.9,Bank Transfer,Online,North,Premium,1.1,0.0
TXN-105654,CUST-4867,2023-11-23,Electronics,Mechanical Keyboard,9,120.28,0.05,1028.39,Cash,In-Store,Central,Premium,3.2,0.0
TXN-104792,CUST-3904,2022-03-11,Home & Kitchen,Cookware Set,6,151.12,0.21,716.31,Cash,In-Store,Central,Premium,4.9,0.0
TXN-103494,CUST-1235,2024-09-04,Toys & Games,Drone Mini,2,96.17,,146.18,Credit Card,Mobile App,North,New,2.1,0.0
TXN-104332,CUST-1722,2023-08-16,Beauty & Personal Care,Beard Trimmer,4,44.13,0.28,127.09,Bank Transfer,Mobile App,East,N/A,3.2,0.0
TXN-101714,CUST-3231,2022-11-21,Sports & Outdoors,Jump Rope,8,14.95,0.01,118.4,Bank Transfer,Online,West,New,1.0,0.0
TXN-109402,CUST-2131,2022-11-06,Beauty & Personal Care,Hair Dryer,1,36.85,0.15,31.32,Debit Card,In-Store,South,VIP,4.5,1.0
TXN-104361,CUST-2333,2023-01-26,Automotive,Car Vacuum,10,$43.0,0.01,425.7,Cash,In-Store,Central,New,4.2,0.0
TXN-108598,CUST-3176,2023-01-07,Sports & Outdoors,Protein Powder,7,46.48,0.24,247.27,Credit Card,Mobile App,Central,Regular,2.5,0.0
TXN-102660,CUST-2503,2023-07-30,Clothing,Backpack,9,59.25,0.06,501.25,PayPal,Mobile App,North,Premium,2.4,0.0
TXN-104275,CUST-4519,2023-03-31,Toys & Games,Jigsaw Puzzle,3,$18.79,0.27,41.15,Cash,Mobile App,West,Premium,1.2,0.0
TXN-107923,CUST-2540,2024-04-18,Books,Data Structures,5,50.03,0.04,240.14,PayPal,In-Store,South,VIP,3.5,0.0
TXN-108770,CUST-2660,2022-02-12,Toys & Games,Drone Mini,7,83.0,0.01,575.19,Debit Card,Online,South,VIP,3.6,0.0
TXN-109924,CUST-2153,2023-01-13,Automotive,Car Phone Mount,7,18.65,0.13,113.58,Debit Card,In-Store,East,New,1.1,0.0
TXN-104157,CUST-2312,2024-04-13,Beauty & Personal Care,Perfume Set,3,96.76,0.16,243.84,Debit Card,Mobile App,North,New,3.2,0.0
TXN-100367,CUST-2423,2023-12-14,Electronics,Smartphone,9,758.67,0.09,6213.51,Debit Card,In-Store,Central,Premium,2.8,0.0
TXN-102992,CUST-3663,2023-02-14,Sports & Outdoors,Dumbbells Set,8,82.3,0.29,467.46,Bank Transfer,Online,North,Premium,2.3,0.0
TXN-107216,CUST-1024,2023-07-20,Automotive,USB Car Charger,4,13.68,0.18,44.87,PayPal,In-Store,East,Regular,2.5,1.0
TXN-108728,CUST-1424,27-05-2024,Beauty & Personal Care,Electric Toothbrush,7,45.65,0.15,271.62,PayPal,Mobile App,East,New,1.6,1.0
TXN-100147,CUST-3484,28/11/2023,Electronics,Wireless Headphones,8,$148.18,0.14,1019.48,Cash,Online,East,VIP,4.9,0.0
TXN-104742,CUST-1330,2023-01-01,Sports & Outdoors,Tennis Racket,6,69.24,0.21,328.2,Debit Card,Online,East,VIP,2.0,0.0
TXN-106886,CUST-1443,2024-11-19,Books,Deep Work,4,19.12,0.06,71.89,Debit Card,Mobile App,North,Regular,3.6,0.0
TXN-107454,CUST-2043,2022-06-21,Beauty & Personal Care,Sunscreen SPF50,10 units,18.72,0.27,136.66,Cash,In-Store,North,VIP,3.6,0.0
TXN-102000,CUST-3355,2022-03-02,Home & Kitchen,Desk Lamp,6,38.22,0.29,162.82,Bank Transfer,Online,South,Regular,3.2,0.0
TXN-100650,CUST-2584,2024-01-04,Clothing,Yoga Pants,7,49.24,0.25,258.51,Cash,Mobile App,North,Regular,2.9,0.0
TXN-108385,CUST-2806,2023-01-29,Toys & Games,Lego Creator Set,6,77.3,0.2,371.04,Bank Transfer,In-Store,Central,Regular,4.6,1.0
TXN-100938,CUST-2007,2022-01-17,Books,Atomic Habits,UNKNOWN,21.36,0.28,15.38,Cash,Mobile App,West,Premium,3.7,0.0
TXN-108358,CUST-4843,2024-02-22,Beauty & Personal Care,Hair Dryer,5,39.28,0.25,147.3,Bank Transfer,In-Store,East,VIP,4.0,0.0
TXN-100542,CUST-4127,2024-12-07,Books,Deep Work,3,18.68,0.25,42.03,Debit Card,In-Store,East,Regular,4.0,0.0
TXN-100627,CUST-4298,2023-04-29,Automotive,Jump Starter,1,81.15,,69.79,Bank Transfer,Mobile App,Central,Premium,2.4,0.0
TXN-106062,CUST-1423,2024-08-04,Books,Atomic Habits,4,20.83,0.22,64.99,Bank Transfer,Mobile App,East,Premium,3.1,0.0
TXN-102591,CUST-1156,2022-06-05,Electronics,Bluetooth Speaker,9,86.25,0.23,597.71,Bank Transfer,Mobile App,North,Regular,2.5,0.0
TXN-106061,CUST-3297,2024-12-17,Sports & Outdoors,Resistance Bands,1,21.33,0.03,20.69,PayPal,Mobile App,Central,VIP,1.6,1.0
TXN-107170,CUST-4716,2022-11-18,Beauty & Personal Care,Shampoo Set,7,25.68,0.29,127.63,Cash,Online,North,Premium,1.6,0.0
TXN-101101,CUST-4946,2022-01-04,Electronics,Webcam,6,82.06,0.03,477.59,Bank Transfer,In-Store,North,VIP,2.5,0.0
TXN-106354,CUST-4974,2023-04-11,Toys & Games,Nerf Blaster,1,26.71,0.28,19.23,Bank Transfer,In-Store,East,New,4.9,
TXN-106475,CUST-4334,2022-10-14,Toys & Games,Board Game Pack,1,36.68,0.11,32.65,PayPal,In-Store,South,New,4.3,0.0
TXN-104399,CUST-2877,30/06/2024,Beauty & Personal Care,Face Serum,10,33.74,0.08,310.41,Debit Card,Online,East,VIP,1.4,1.0
TXN-106773,CUST-3794,2023-08-25,Automotive,Tire Inflator,6,42.7,0.06,240.83,Cash,Mobile App,South,New,2.5,0.0
TXN-108777,CUST-1551,2022-01-06,Electronics,Mechanical Keyboard,9,125.96,0.08,1042.95,Bank Transfer,Online,East,Regular,2.9,0.0
TXN-102765,CUST-3974,2022-03-01,Books,Clean Code,3,29.45,0.23,68.03,PayPal,Mobile App,West,VIP,2.7,0.0
TXN-105376,CUST-1691,2023-04-18,Home & Kitchen,Cookware Set,8,139.49,0.2,892.74,Credit Card,In-Store,South,New,3.1,0.0
TXN-108563,CUST-3293,2022-01-22,Toys & Games,Chess Set,1,40.76,0.23,31.39,PayPal,In-Store,Central,Premium,2.0,0.0
TXN-105656,CUST-3713,2024-12-28,Automotive,Car Floor Mats,1,36.33,0.08,33.42,Bank Transfer,Mobile App,South,Regular,4.2,0.0
TXN-100593,CUST-4071,11-12-2022,Clothing,Yoga Pants,5,41.33,0.05,196.32,Bank Transfer,Online,Central,Premium,3.3,0.0
TXN-104810,CUST-4052,2024-03-20,Home & Kitchen,Bed Sheets Set,10,45.72,0.14,393.19,PayPal,In-Store,West,Premium,2.2,1.0
TXN-105260,CUST-2635,2023-04-11,Clothing,Running Shoes,10,92.22,0.08,848.42,Debit Card,Online,West,New,1.6,0.0
TXN-109363,CUST-1238,2024-02-21,Toys & Games,Nerf Blaster,2,23.66,0.2,37.86,Cash,Mobile App,North,New,1.5,0.0
TXN-106609,CUST-2287,2024-02-28,Books,The Pragmatic Programmer,3,45.9,0.02,134.95,Cash,In-Store,West,Regular,3.4,0.0
TXN-100988,CUST-3862,2024-03-18,Books,Python for Data Science,6,39.81,0.03,231.69,Cash,Online,,,3.8,0.0
TXN-102210,CUST-2664,2023-10-04,Clothing,Winter Jacket,8,128.24,0.06,964.36,Cash,In-Store,West,Premium,4.3,0.0
TXN-103185,CUST-3392,2024-10-28,Toys & Games,Card Game Bundle,7,14.82,0.25,77.81,PayPal,Mobile App,South,Regular,1.8,0.0
TXN-107576,CUST-1356,2024-05-23,Toys & Games,Play-Doh Kit,1,24.69,0.12,21.73,Credit Card,In-Store,North,Regular,1.4,0.0
TXN-109095,CUST-1171,2022-08-19,Beauty & Personal Care,Shampoo Set,1,25.53,0.07,23.74,PayPal,Mobile App,East,VIP,2.5,1.0
TXN-104421,CUST-2888,2022-10-22,Clothing,Winter Jacket,1,141.23,0.3,98.86,Debit Card,Mobile App,West,Regular,3.2,1.0
TXN-106289,CUST-1079,2024-05-26,Sports & Outdoors,Treadmill,1,613.88,0.17,509.52,Cash,In-Store,Central,New,1.9,0.0
TXN-101634,CUST-4747,2023-06-06,Books,Data Structures,9,48.93,0.08,405.14,Bank Transfer,Mobile App,South,Premium,2.9,0.0
TXN-100555,CUST-4981,2022-02-24,Electronics,Smartphone,2,733.28,0.15,1246.58,Cash,Online,Central,VIP,1.6,1.0
TXN-103602,CUST-1077,2022-09-25,Electronics,Smart Watch,9,229.47,0.13,1796.75,PayPal,Online,Central,Regular,2.1,0.0
TXN-106947,CUST-1659,2022-04-03,Home & Kitchen,Kitchen Knife Set,2,93.42,0.19,151.34,Credit Card,In-Store,North,VIP,2.3,0.0
TXN-103415,CUST-1199,2023-10-17,Sports & Outdoors,Resistance Bands,8,20.65,0.24,125.55,Debit Card,In-Store,Central,Premium,2.9,0.0
