transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned,year,month_year
TXN-105133,CUST-3718,2024-09-26,Clothing,Running Shoes,6.0,83.44,0.04,480.6144,Bank Transfer,In-Store,Central,New,3.9,0,2024,2024-09
TXN-102398,CUST-4357,2023-01-13,Automotive,Seat Covers Set,2.0,46.08,0.23,70.9632,Cash,Online,East,Regular,2.0,0,2023,2023-01
TXN-100638,CUST-2004,2023-02-26,Clothing,Backpack,1.0,51.47,0.08,47.3524,Bank Transfer,Online,North,VIP,2.6,0,2023,2023-02
TXN-104054,CUST-4647,2023-01-02,Books,Machine Learning Basics,8.0,35.71,0.18,234.25760000000002,Bank Transfer,Online,North,VIP,3.1,0,2023,2023-01
TXN-102377,CUST-3211,2022-09-27,Toys & Games,Play-Doh Kit,10.0,24.93,0.23,191.961,PayPal,ERROR,Central,New,1.6,1,2022,2022-09
TXN-101859,CUST-1933,2022-03-16,Books,Data Structures,7.0,52.52,0.01,363.96360000000004,Cash,Online,East,New,3.4,0,2022,2022-03
TXN-107062,CUST-3052,2023-03-12,Home & Kitchen,Coffee Maker,5.0,75.7,0.02,370.93,Credit Card,Online,North,VIP,3.5,0,2023,2023-03
TXN-109544,CUST-3335,2023-05-10,Toys & Games,Nerf Blaster,10.0,25.31,0.1,227.79,Bank Transfer,In-Store,North,ERROR,1.7,0,2023,2023-05
TXN-106425,CUST-4369,2024-01-28,Clothing,Sneakers,7.0,72.45,0.03,491.93550000000005,Bank Transfer,Online,South,VIP,3.8,0,2024,2024-01
TXN-109966,CUST-4951,2024-03-11,Clothing,Yoga Pants,5.0,49.11,0.04,235.728,Cash,In-Store,Central,Regular,4.8,0,2024,2024-03
TXN-104313,CUST-4655,2024-10-12,Home & Kitchen,Coffee Maker,2.0,63.48,0.15,107.916,Debit Card,Mobile App,South,Regular,3.8,0,2024,2024-10
TXN-101690,CUST-3876,2023-09-07,Beauty & Personal Care,Perfume Set,8.0,95.99,0.04,737.2031999999999,Bank Transfer,Online,South,VIP,2.2,1,2023,2023-09
TXN-101428,CUST-1504,2024-05-15,Home & Kitchen,Air Fryer,8.0,92.81,0.28,534.5856,Debit Card,Mobile App,South,New,1.9,0,2024,2024-05
TXN-109607,CUST-2440,2023-05-22,Clothing,Cap,5.0,18.9,0.21,74.655,Bank Transfer,In-Store,Central,Regular,4.0,0,2023,2023-05
TXN-106278,CUST-4905,2022-12-10,Home & Kitchen,Blender,7.0,57.76,0.28,291.11039999999997,Cash,Mobile App,West,Premium,2.1,1,2022,2022-12
TXN-103414,CUST-3723,2022-07-12,Automotive,Seat Covers Set,10.0,49.31,0.14,424.06600000000003,PayPal,Mobile App,East,Premium,4.3,0,2022,2022-07
TXN-106681,CUST-3060,2023-12-28,Clothing,Hoodie,9.0,53.01,0.11,424.6101,PayPal,Mobile App,East,ERROR,3.5,1,2023,2023-12
TXN-107055,CUST-3644,2024-08-16,Sports & Outdoors,Resistance Bands,10.0,18.31,0.29,130.00099999999998,Debit Card,Online,East,Premium,2.2,0,2024,2024-08
TXN-101837,CUST-1707,2022-11-22,Books,The Pragmatic Programmer,10.0,41.21,0.12,362.648,Cash,Online,North,Regular,3.1,0,2022,2022-11
TXN-103536,CUST-4322,2024-04-22,Electronics,Gaming Mouse,6.0,65.73,0.12,347.0544,Credit Card,Online,North,Premium,3.7,0,2024,2024-04
TXN-105206,CUST-1874,2022-12-12,Home & Kitchen,Air Fryer,9.0,93.32,0.28,604.7135999999999,Bank Transfer,Online,Central,ERROR,1.0,1,2022,2022-12
TXN-105787,CUST-2167,2024-03-09,Electronics,Monitor,3.0,315.61,0.01,937.3617,Debit Card,Mobile App,Central,Regular,2.9,0,2024,2024-03
TXN-105884,CUST-2307,2023-09-06,Electronics,Monitor,2.0,322.75,0.27,471.215,Debit Card,Mobile App,South,New,4.1,0,2023,2023-09
TXN-101976,CUST-1227,2024-07-06,Books,Deep Work,9.0,19.33,0.19,140.9157,Bank Transfer,Online,West,New,3.3,0,2024,2024-07
TXN-103506,CUST-4711,2023-09-05,Electronics,Tablet,5.0,314.87,0.03,1527.1194999999998,Debit Card,Mobile App,South,VIP,4.1,0,2023,2023-09
TXN-105932,CUST-2190,2023-10-18,Electronics,Monitor,9.0,312.7,0.12,2476.584,PayPal,Mobile App,South,Premium,4.1,0,2023,2023-10
TXN-101443,CUST-3648,2023-09-02,Electronics,Tablet,9.0,337.29,0.01,3005.2539,Bank Transfer,Online,West,New,3.6,0,2023,2023-09
TXN-103637,CUST-1079,2024-02-19,Home & Kitchen,Toaster Oven,4.0,85.89,0.22,267.9768,Bank Transfer,In-Store,East,VIP,3.2,0,2024,2024-02
TXN-109450,CUST-4130,2024-12-23,Sports & Outdoors,Cycling Helmet,8.0,60.57,0.3,339.192,Bank Transfer,In-Store,North,ERROR,2.8,0,2024,2024-12
TXN-106267,CUST-2966,2023-08-20,Home & Kitchen,Kitchen Knife Set,10.0,92.89,0.25,696.675,PayPal,In-Store,East,New,2.9,0,2023,2023-08
TXN-102752,CUST-2121,2024-04-21,Beauty & Personal Care,Hair Dryer,4.0,43.58,0.3,122.02399999999999,Debit Card,Online,North,Premium,2.5,0,2024,2024-04
TXN-103411,CUST-3591,2023-05-11,Automotive,Dash Cam,5.0,97.75,0.19,395.88750000000005,Credit Card,Mobile App,North,New,3.2,0,2023,2023-05
TXN-107897,CUST-2434,2024-06-24,Sports & Outdoors,Resistance Bands,2.0,21.26,0.21,33.5908,PayPal,Mobile App,Central,Premium,1.7,0,2024,2024-06
TXN-102675,CUST-3721,2023-02-09,Toys & Games,Action Figure Set,8.0,28.82,0.23,177.5312,PayPal,Mobile App,East,VIP,3.5,0,2023,2023-02
TXN-104228,CUST-3319,2024-02-15,Clothing,Running Shoes,9.0,94.69,0.27,622.1133,Cash,Online,Central,Regular,1.0,0,2024,2024-02
TXN-109543,CUST-3140,2022-01-16,Clothing,Winter Jacket,9.0,131.34,0.3,827.4419999999999,PayPal,In-Store,South,ERROR,3.4,0,2022,2022-01
TXN-101726,CUST-1080,2022-05-16,Automotive,USB Car Charger,5.0,13.89,0.14800000000000002,59.1714,Credit Card,Mobile App,West,VIP,1.4,0,2022,2022-05
TXN-109386,CUST-3337,2024-04-02,Sports & Outdoors,Jump Rope,5.0,14.3,0.01,70.785,Debit Card,Online,West,VIP,3.5,0,2024,2024-04
TXN-106319,CUST-4722,2023-06-17,Books,Deep Work,1.0,18.48,0.13,16.0776,Debit Card,In-Store,Central,Premium,2.1,0,2023,2023-06
TXN-103819,CUST-4574,2024-03-03,Beauty & Personal Care,Sunscreen SPF50,9.0,18.5,0.16,139.85999999999999,Credit Card,Mobile App,South,VIP,4.2,0,2024,2024-03
TXN-109812,CUST-1269,2022-07-03,Books,Python for Data Science,10.0,41.57,0.05,394.91499999999996,Credit Card,In-Store,Central,Premium,3.6,0,2022,2022-07
TXN-104699,CUST-2102,2023-09-17,Beauty & Personal Care,Hair Dryer,2.0,42.53,0.29,60.3926,Debit Card,Online,East,Regular,3.16,0,2023,2023-09
TXN-106060,CUST-1946,2022-01-17,Clothing,Hoodie,2.0,54.48,0.07,101.33279999999999,PayPal,Online,West,VIP,1.3,0,2022,2022-01
TXN-101556,CUST-1534,2022-09-26,Electronics,Tablet,3.0,358.84,0.07,1001.1635999999999,PayPal,Online,East,Premium,3.8,0,2022,2022-09
TXN-105015,CUST-3545,2023-08-15,Sports & Outdoors,Water Bottle,8.0,26.41,0.15,179.588,Bank Transfer,Online,East,Regular,2.6,0,2023,2023-08
TXN-107478,CUST-4254,2023-12-11,Automotive,Car Air Freshener,9.0,9.31,0.01,82.9521,PayPal,In-Store,East,Premium,4.4,0,2023,2023-12
TXN-106818,CUST-4318,2022-02-05,Clothing,Sneakers,8.0,82.62,0.21,522.1584,Cash,Online,East,New,3.3,0,2022,2022-02
TXN-103710,CUST-4741,2024-04-27,Automotive,Jump Starter,1.0,81.56,0.14,70.1416,Debit Card,Mobile App,Central,Regular,1.0,0,2024,2024-04
TXN-106300,CUST-3394,2024-03-11,Books,Statistics 101,1.0,30.66,0.18,25.1412,Credit Card,Mobile App,East,New,1.8,0,2024,2024-03
TXN-106318,CUST-4497,2023-02-25,Toys & Games,Remote Control Car,8.0,53.62,0.02,420.38079999999997,Bank Transfer,Mobile App,East,New,3.7,1,2023,2023-02
TXN-107793,CUST-4575,2024-08-04,Electronics,Laptop,7.0,899.99,0.15,5354.9405,Credit Card,In-Store,West,Premium,4.9,1,2024,2024-08
TXN-103205,CUST-4397,2023-05-19,Toys & Games,Action Figure Set,5.0,31.92,0.17,132.46800000000002,Cash,Mobile App,North,VIP,4.2,0,2023,2023-05
TXN-101607,CUST-3863,2023-10-07,Beauty & Personal Care,Sunscreen SPF50,7.0,18.12,0.07,117.96119999999999,Cash,Online,South,Regular,3.4,0,2023,2023-10
TXN-106928,CUST-2389,2024-02-26,Home & Kitchen,Blender,6.0,56.69,0.28,244.90079999999998,Credit Card,Mobile App,Central,VIP,3.8,0,2024,2024-02
TXN-100404,CUST-3511,2022-11-12,Toys & Games,Jigsaw Puzzle,8.0,20.09,0.23,123.7544,Debit Card,Online,West,VIP,1.4,1,2022,2022-11
TXN-107350,CUST-4103,2022-06-05,Automotive,Jump Starter,4.0,86.85,0.28,250.128,Bank Transfer,Mobile App,North,VIP,3.66,0,2022,2022-06
TXN-109660,CUST-3077,2022-02-13,Sports & Outdoors,Sleeping Bag,6.0,85.42,0.06,481.76879999999994,Bank Transfer,Online,East,VIP,3.0,0,2022,2022-02
TXN-105878,CUST-1760,2022-01-06,Beauty & Personal Care,Hair Dryer,8.0,37.01,0.17,245.74639999999997,Cash,In-Store,North,Premium,1.9,0,2022,2022-01
TXN-108230,CUST-1871,2024-01-11,Beauty & Personal Care,Beard Trimmer,9.0,43.34,0.02,382.25880000000006,Credit Card,In-Store,North,ERROR,1.8,0,2024,2024-01
TXN-109698,CUST-1523,2024-08-19,Sports & Outdoors,Water Bottle,8.0,24.62,0.29,139.8416,Debit Card,Mobile App,West,ERROR,1.2,0,2024,2024-08
TXN-109490,CUST-4057,2024-01-23,Beauty & Personal Care,Body Lotion,8.0,18.13,0.1,130.536,Debit Card,In-Store,South,Premium,4.4,0,2024,2024-01
TXN-101318,CUST-3139,2024-10-02,Home & Kitchen,Rice Cooker,9.0,46.5,0.14,359.90999999999997,Credit Card,In-Store,South,VIP,3.0,0,2024,2024-10
TXN-105534,CUST-2306,2022-06-12,Sports & Outdoors,Tennis Racket,10.0,66.9,0.19,541.89,Debit Card,In-Store,Central,Premium,2.8,0,2022,2022-06
TXN-108624,CUST-2925,2022-01-12,Toys & Games,Action Figure Set,4.0,32.52,0.04,124.8768,PayPal,Online,Central,Premium,2.0,0,2022,2022-01
TXN-104070,CUST-4002,2023-02-16,Sports & Outdoors,Tennis Racket,5.0,76.95,0.01,380.9025,Cash,Online,Central,Premium,2.6,0,2023,2023-02
TXN-108338,CUST-2672,2024-08-29,Sports & Outdoors,Protein Powder,9.0,48.75,0.17,364.16249999999997,Bank Transfer,Mobile App,North,VIP,1.1,1,2024,2024-08
TXN-105719,CUST-1392,2023-01-10,Beauty & Personal Care,Shampoo Set,4.0,25.38,0.26,75.1248,Debit Card,Mobile App,North,New,2.2,0,2023,2023-01
TXN-109312,CUST-3815,2023-05-02,Electronics,Monitor,8.0,313.0,0.14,2153.44,Debit Card,Online,East,VIP,3.2,1,2023,2023-05
TXN-100255,CUST-1207,2024-08-02,Automotive,Car Vacuum,6.0,36.73,0.04,211.5648,Cash,Mobile App,West,New,3.0,0,2024,2024-08
TXN-106865,CUST-1658,2023-09-04,Toys & Games,Jigsaw Puzzle,3.0,19.98,0.14,51.548399999999994,Credit Card,Mobile App,West,Regular,1.2,0,2023,2023-09
TXN-107789,CUST-1583,2022-05-31,Clothing,Backpack,7.0,58.69,0.06,386.18019999999996,Debit Card,ERROR,North,VIP,3.9,0,2022,2022-05
TXN-106996,CUST-4484,2023-11-30,Toys & Games,Remote Control Car,8.0,50.82,0.01,402.4944,Credit Card,In-Store,East,Premium,2.9,0,2023,2023-11
TXN-103824,CUST-4249,2022-02-28,Beauty & Personal Care,Face Cream,1.0,32.46,0.2,25.968000000000004,Bank Transfer,Mobile App,South,Premium,3.3,0,2022,2022-02
TXN-104582,CUST-4418,2023-05-22,Electronics,Tablet,2.0,357.43,0.03,693.4142,Bank Transfer,In-Store,North,VIP,3.6,1,2023,2023-05
TXN-105862,CUST-1772,2022-11-30,Electronics,Gaming Mouse,7.0,60.44,0.24,321.5408,Cash,In-Store,East,Premium,4.3,0,2022,2022-11
TXN-101103,CUST-3078,2022-12-30,Books,Business Analytics,8.0,35.54,0.21,224.6128,Cash,Online,North,Regular,4.7,0,2022,2022-12
TXN-101778,CUST-4621,2024-03-05,Toys & Games,Lego Creator Set,2.0,84.48,0.27,123.3408,Cash,Online,Central,Regular,3.9,0,2024,2024-03
TXN-106982,CUST-2968,2024-05-30,Home & Kitchen,Rice Cooker,7.0,49.47,0.18,283.95779999999996,Credit Card,Mobile App,South,Premium,5.0,1,2024,2024-05
TXN-103859,CUST-3210,2022-04-25,Automotive,USB Car Charger,6.0,14.64,0.152,74.48832,Debit Card,In-Store,North,New,3.5,0,2022,2022-04
TXN-102541,CUST-3897,2022-05-26,Home & Kitchen,Vacuum Cleaner,3.0,211.86,0.152,538.97184,PayPal,Online,North,New,1.1,0,2022,2022-05
TXN-106925,CUST-2680,2022-03-28,Home & Kitchen,Vacuum Cleaner,10.0,188.31,0.26,1393.494,Bank Transfer,Online,North,Regular,4.0,0,2022,2022-03
TXN-106495,CUST-2574,2024-06-08,Sports & Outdoors,Water Bottle,10.0,26.22,0.23,201.894,Cash,Mobile App,North,Regular,1.8,0,2024,2024-06
TXN-101442,CUST-3351,2023-07-07,Sports & Outdoors,Sleeping Bag,9.0,84.28,0.02,743.3496,Credit Card,Online,South,Regular,2.3,0,2023,2023-07
TXN-105117,CUST-1942,2023-09-23,Automotive,USB Car Charger,3.0,14.94,0.23,34.5114,Bank Transfer,Online,North,VIP,1.6,0,2023,2023-09
TXN-108746,CUST-4558,2022-12-17,Home & Kitchen,Coffee Maker,6.0,65.94,0.18,324.4248,Bank Transfer,Mobile App,South,Premium,1.5,0,2022,2022-12
TXN-101147,CUST-3075,2024-04-24,Sports & Outdoors,Protein Powder,10.0,48.94,0.09,445.354,Debit Card,In-Store,West,VIP,4.3,0,2024,2024-04
TXN-104350,CUST-1053,2022-05-14,Automotive,Car Phone Mount,7.0,19.39,0.18,111.29860000000002,PayPal,In-Store,West,Regular,3.6,0,2022,2022-05
TXN-102186,CUST-1209,2023-10-13,Clothing,Yoga Pants,1.0,48.26,0.08,44.3992,Credit Card,In-Store,North,Premium,4.1,0,2023,2023-10
TXN-108419,CUST-3361,2022-03-01,Electronics,Laptop,2.0,813.58,0.29,1155.2836,Cash,Mobile App,West,New,3.7,0,2022,2022-03
TXN-107429,CUST-4035,2024-12-29,Beauty & Personal Care,Hair Dryer,10.0,43.27,0.16,363.468,Credit Card,Mobile App,North,New,2.4,0,2024,2024-12
TXN-100225,CUST-3004,2024-03-15,Sports & Outdoors,Protein Powder,4.0,52.1,0.23,160.46800000000002,Cash,Mobile App,East,New,2.5,0,2024,2024-03
TXN-104594,CUST-2366,2023-12-11,Electronics,Wireless Headphones,3.0,164.48,0.18,404.6208,PayPal,Online,Central,Premium,1.2,1,2023,2023-12
TXN-107453,CUST-4104,2022-11-17,Automotive,Car Air Freshener,9.0,9.46,0.12,74.92320000000001,Debit Card,In-Store,Central,VIP,1.5,0,2022,2022-11
TXN-105225,CUST-4368,2024-01-08,Electronics,Laptop,9.0,860.42,0.27,5652.9594,Cash,Online,North,VIP,1.9,0,2024,2024-01
TXN-105086,CUST-1358,2024-11-11,Sports & Outdoors,Yoga Mat,5.0,30.61,0.1,137.745,PayPal,Mobile App,West,Premium,3.4,0,2024,2024-11
TXN-105611,CUST-1161,2024-02-02,Sports & Outdoors,Protein Powder,8.0,54.75,0.27,319.74,Bank Transfer,Mobile App,East,VIP,4.3,0,2024,2024-02
TXN-105184,CUST-1020,2023-02-01,Clothing,Sunglasses,4.0,36.81,0.23,113.37480000000001,Credit Card,Online,East,VIP,4.4,0,2023,2023-02
TXN-105487,CUST-1453,2023-05-01,Sports & Outdoors,Jump Rope,7.0,16.45,0.04,110.54399999999998,Debit Card,Online,North,Regular,4.9,0,2023,2023-05
TXN-107762,CUST-3139,2023-05-24,Toys & Games,Card Game Bundle,4.0,15.2,0.11,54.111999999999995,Debit Card,Online,North,Premium,1.5,0,2023,2023-05
TXN-106093,CUST-3651,2023-11-24,Toys & Games,Action Figure Set,7.0,32.92,0.19,186.65640000000002,Credit Card,Online,East,New,3.3,0,2023,2023-11
TXN-105106,CUST-3594,2022-11-08,Books,The Pragmatic Programmer,1.0,48.72,0.16,40.9248,Credit Card,Online,North,Regular,5.0,0,2022,2022-11
TXN-105322,CUST-4832,2022-06-14,Sports & Outdoors,Water Bottle,4.0,26.81,0.0,107.24,Bank Transfer,Online,West,Premium,4.7,0,2022,2022-06
TXN-107724,CUST-4906,2022-05-15,Sports & Outdoors,Cycling Helmet,3.0,60.33,0.17,150.2217,Debit Card,Mobile App,Central,New,3.1,1,2022,2022-05
TXN-101612,CUST-4084,2023-05-16,Beauty & Personal Care,Beard Trimmer,10.0,41.58,0.28,299.376,Bank Transfer,In-Store,East,VIP,3.3,0,2023,2023-05
TXN-105383,CUST-3456,2022-06-22,Clothing,Sneakers,1.0,85.56,0.21,67.5924,Bank Transfer,Online,South,Premium,4.9,0,2022,2022-06
TXN-101868,CUST-2156,2022-08-20,Sports & Outdoors,Dumbbells Set,10.0,86.44,0.21,682.876,Debit Card,Mobile App,Central,New,2.8,0,2022,2022-08
TXN-109427,CUST-2445,2022-11-29,Books,SQL Mastery,10.0,35.47,0.12,312.13599999999997,Bank Transfer,Online,West,ERROR,1.8,0,2022,2022-11
TXN-108791,CUST-1250,2023-03-07,Beauty & Personal Care,Lip Balm Pack,6.0,12.58,0.17,62.6484,Credit Card,Online,Central,VIP,3.2,1,2023,2023-03
TXN-100768,CUST-4140,2023-07-30,Sports & Outdoors,Water Bottle,9.0,23.25,0.06,196.695,Credit Card,Online,South,New,1.8,0,2023,2023-07
TXN-104833,CUST-4446,2024-06-09,Automotive,Car Air Freshener,8.0,10.04,0.1,72.288,Debit Card,Online,South,Premium,3.0,0,2024,2024-06
TXN-108833,CUST-1328,2023-06-10,Automotive,Dash Cam,8.0,81.81,0.05,621.756,PayPal,In-Store,West,Premium,4.5,0,2023,2023-06
TXN-106237,CUST-1998,2023-04-11,Clothing,Hoodie,10.0,53.83,0.22,419.87399999999997,Credit Card,In-Store,Central,New,1.8,0,2023,2023-04
TXN-109475,CUST-4407,2024-08-25,Automotive,Car Air Freshener,10.0,9.41,0.16,79.044,Cash,Online,South,New,1.2,0,2024,2024-08
TXN-100468,CUST-4634,2022-10-12,Toys & Games,Card Game Bundle,1.0,14.97,0.03,14.520900000000001,Bank Transfer,Mobile App,North,Premium,3.6,0,2022,2022-10
TXN-100022,CUST-1536,2024-03-21,Books,Deep Work,6.0,16.93,0.07,94.4694,Debit Card,Online,East,Regular,1.0,1,2024,2024-03
TXN-102632,CUST-2248,2022-09-12,Automotive,Car Floor Mats,10.0,33.81,0.1,304.29,Cash,Mobile App,East,VIP,2.1,0,2022,2022-09
TXN-104406,CUST-3931,2022-07-30,Electronics,Smart Watch,3.0,265.95,0.05,757.9574999999999,Cash,In-Store,Central,VIP,4.8,0,2022,2022-07
TXN-107442,CUST-3585,2022-07-27,Automotive,Car Floor Mats,10.0,33.82,0.04,324.67199999999997,PayPal,Online,Central,VIP,1.6,0,2022,2022-07
TXN-105081,CUST-2986,2023-06-17,Books,Python for Data Science,7.0,42.98,0.25,225.64499999999998,Bank Transfer,In-Store,East,Regular,3.8,0,2023,2023-06
TXN-105498,CUST-4477,2024-03-23,Sports & Outdoors,Jump Rope,4.0,14.13,0.05,53.694,Bank Transfer,Online,South,New,1.6,0,2024,2024-03
TXN-106494,CUST-3516,2024-05-11,Sports & Outdoors,Yoga Mat,7.0,27.98,0.27,142.9778,Bank Transfer,In-Store,South,Premium,2.52,0,2024,2024-05
TXN-107286,CUST-1748,2023-05-08,Automotive,Car Air Freshener,5.0,9.58,0.23,36.883,PayPal,In-Store,Central,VIP,3.1,1,2023,2023-05
TXN-109766,CUST-2530,2022-01-23,Electronics,Mechanical Keyboard,3.0,110.47,0.08,304.8972,Credit Card,Online,West,VIP,2.2,0,2022,2022-01
TXN-101743,CUST-3093,2022-02-18,Electronics,Webcam,5.0,90.45,0.14,388.935,Cash,Online,Central,Regular,4.9,0,2022,2022-02
TXN-108124,CUST-1211,2022-05-08,Electronics,Tablet,7.0,361.13,0.16,2123.4444,Bank Transfer,Mobile App,Central,New,2.3,0,2022,2022-05
TXN-107271,CUST-1816,2024-08-29,Electronics,Laptop,10.0,881.88,0.1,7936.919999999999,Credit Card,In-Store,Central,Premium,4.3,0,2024,2024-08
TXN-102651,CUST-2476,2024-03-20,Books,Data Structures,3.0,48.16,0.13,125.6976,Debit Card,In-Store,Central,Premium,3.0,0,2024,2024-03
TXN-109646,CUST-4708,2024-08-18,Sports & Outdoors,Resistance Bands,3.0,19.08,0.23,44.074799999999996,Cash,Mobile App,East,Regular,1.0,0,2024,2024-08
TXN-105649,CUST-3055,2022-10-05,Books,Machine Learning Basics,6.0,32.48,0.02,190.98239999999998,Credit Card,In-Store,West,Regular,4.1,0,2022,2022-10
TXN-102815,CUST-2423,2024-12-16,Electronics,Smart Watch,10.0,241.28,0.03,2340.416,Credit Card,Online,West,VIP,2.1399999999999997,0,2024,2024-12
TXN-108633,CUST-3467,2023-09-19,Automotive,Car Floor Mats,10.0,34.18,0.06,321.292,Credit Card,Mobile App,West,Regular,2.8,0,2023,2023-09
TXN-101269,CUST-4503,2022-08-26,Automotive,Car Floor Mats,9.0,32.98,0.098,267.73164,Cash,Online,Central,VIP,1.7,0,2022,2022-08
TXN-105822,CUST-1276,2022-04-14,Books,Clean Code,4.0,27.41,0.16,92.0976,Bank Transfer,Mobile App,West,Premium,4.0,0,2022,2022-04
TXN-109707,CUST-4067,2024-09-19,Beauty & Personal Care,Perfume Set,10.0,98.28,0.16,825.5519999999999,PayPal,Online,South,VIP,2.2,0,2024,2024-09
TXN-100634,CUST-3317,2023-09-27,Books,Machine Learning Basics,7.0,37.58,0.14,226.2316,PayPal,Online,West,New,4.3,1,2023,2023-09
TXN-104631,CUST-3006,2022-11-18,Books,Deep Work,2.0,17.96,0.06,33.7648,Bank Transfer,In-Store,Central,Regular,1.7,0,2022,2022-11
TXN-105095,CUST-2764,2023-04-03,Beauty & Personal Care,Electric Toothbrush,6.0,54.05,0.14,278.89799999999997,Debit Card,Mobile App,East,Premium,2.3,0,2023,2023-04
TXN-102827,CUST-1340,2022-12-31,Electronics,Bluetooth Speaker,2.0,79.39,0.23,122.2606,Bank Transfer,In-Store,West,New,4.5,1,2022,2022-12
TXN-100172,CUST-3882,2024-12-17,Sports & Outdoors,Water Bottle,2.0,26.85,0.16,45.108000000000004,Debit Card,In-Store,Central,Regular,1.2,1,2024,2024-12
TXN-104246,CUST-4245,2022-05-30,Electronics,Smartphone,8.0,658.25,0.19,4265.46,Bank Transfer,In-Store,East,New,2.9,0,2022,2022-05
TXN-100573,CUST-4300,2024-03-09,Sports & Outdoors,Water Bottle,6.0,23.1,0.1,124.74000000000002,Cash,Online,South,Premium,1.4,0,2024,2024-03
TXN-100203,CUST-2227,2024-05-12,Beauty & Personal Care,Face Serum,3.0,32.51,0.13,84.8511,PayPal,In-Store,East,VIP,4.8,0,2024,2024-05
TXN-105893,CUST-1875,2024-03-09,Toys & Games,Remote Control Car,10.0,48.68,0.11,433.252,Bank Transfer,Online,Central,New,2.1,0,2024,2024-03
TXN-105797,CUST-2166,2022-07-26,Clothing,Sneakers,8.0,83.47,0.01,661.0824,Credit Card,Mobile App,East,New,4.4,0,2022,2022-07
TXN-101539,CUST-2093,2024-10-22,Automotive,Jump Starter,4.0,72.7,0.3,203.56,Cash,Mobile App,South,Premium,3.3,0,2024,2024-10
TXN-102546,CUST-2964,2022-03-22,Toys & Games,Drone Mini,2.0,96.69,0.11,172.1082,PayPal,Mobile App,North,Regular,2.9,0,2022,2022-03
TXN-101495,CUST-1706,2023-03-07,Automotive,Car Phone Mount,3.0,19.56,0.28,42.249599999999994,Bank Transfer,Mobile App,North,ERROR,1.7,0,2023,2023-03
TXN-109531,CUST-1963,2023-08-06,Toys & Games,Drone Mini,6.0,93.06,0.26,413.1864,Credit Card,In-Store,East,Premium,2.5,0,2023,2023-08
TXN-100755,CUST-3132,2024-05-26,Automotive,Tire Inflator,9.0,47.68,0.09,390.49920000000003,Cash,Online,North,VIP,3.1799999999999997,0,2024,2024-05
TXN-108985,CUST-2000,2023-09-20,Sports & Outdoors,Water Bottle,6.0,24.74,0.29,105.3924,Cash,Mobile App,North,New,5.0,1,2023,2023-09
TXN-104789,CUST-2880,2022-03-20,Automotive,Car Floor Mats,1.0,37.94,0.18,31.1108,Cash,Online,South,Premium,3.5,0,2022,2022-03
TXN-103126,CUST-2617,2024-02-04,Home & Kitchen,Blender,2.0,64.86,0.15,110.262,Bank Transfer,Online,North,Premium,1.3,0,2024,2024-02
TXN-105581,CUST-4707,2023-07-15,Books,Data Structures,3.0,49.73,0.18,122.3358,Cash,Online,West,Premium,4.4,0,2023,2023-07
TXN-107752,CUST-4914,2023-01-06,Home & Kitchen,Vacuum Cleaner,8.0,188.42,0.26,1115.4463999999998,Cash,In-Store,East,New,2.4,0,2023,2023-01
TXN-101482,CUST-2509,2022-12-12,Toys & Games,Chess Set,9.0,36.38,0.11,291.40380000000005,Debit Card,Mobile App,South,VIP,1.5,1,2022,2022-12
TXN-108636,CUST-2692,2024-06-20,Electronics,Bluetooth Speaker,8.0,79.71,0.25,478.26,PayPal,In-Store,South,Regular,1.2,0,2024,2024-06
TXN-101088,CUST-1544,2024-03-23,Toys & Games,Action Figure Set,6.0,27.87,0.15,142.137,PayPal,In-Store,East,Regular,2.3,0,2024,2024-03
TXN-108392,CUST-3187,2024-07-17,Beauty & Personal Care,Electric Toothbrush,8.0,51.19,0.29,290.75919999999996,Cash,In-Store,West,Regular,4.6,0,2024,2024-07
TXN-108756,CUST-3902,2022-06-03,Automotive,Seat Covers Set,1.0,54.28,0.18,44.509600000000006,Bank Transfer,Mobile App,North,Premium,4.3,0,2022,2022-06
TXN-105617,CUST-4211,2024-03-10,Home & Kitchen,Kitchen Knife Set,6.0,97.08,0.11,518.4072,Debit Card,Online,West,New,1.1,0,2024,2024-03
TXN-107919,CUST-4988,2022-07-13,Sports & Outdoors,Protein Powder,8.0,50.81,0.19,329.2488,Credit Card,In-Store,North,Premium,1.9,0,2022,2022-07
TXN-100538,CUST-1199,2023-12-31,Books,Clean Code,6.0,27.31,0.13,142.5582,Debit Card,Online,Central,Regular,3.1,0,2023,2023-12
TXN-109488,CUST-2299,2022-08-13,Electronics,Bluetooth Speaker,10.0,77.17,0.12,679.096,Debit Card,Mobile App,Central,Premium,3.0,0,2022,2022-08
TXN-100782,CUST-3992,2023-03-26,Books,Python for Data Science,1.0,41.0,0.25,30.75,Debit Card,In-Store,East,Regular,3.1,1,2023,2023-03
